FIPS,37001,37003,37005,37007,37009,37011,37013,37015,37017,37019,37021,37023,37025,37027,37029,37031,37033,37035,37037,37039,37041,37043,37045,37047,37049,37051,37053,37055,37057,37059,37061,37063,37065,37067,37069,37071,37073,37075,37077,37079,37081,37083,37085,37087,37089,37091,37093,37095,37097,37099,37101,37103,37105,37107,37109,37111,37113,37115,37117,37119,37121,37123,37125,37127,37129,37131,37133,37135,37137,37139,37141,37143,37145,37147,37149,37151,37153,37155,37157,37159,37161,37163,37165,37167,37169,37171,37173,37175,37177,37179,37181,37183,37185,37187,37189,37191,37193,37195,37197,37199
2084,313,0,0,0,0,0,0,0,0,141,275,0,543,0,0,67,0,0,49,0,0,0,0,0,0,0,47,34,0,0,0,452,0,331,0,0,0,0,0,0,1191,0,370,0,45,0,8,0,203,279,431,0,0,0,0,0,0,0,0,1502,0,0,137,0,371,0,256,266,0,0,146,0,0,452,0,0,0,0,0,0,0,166,0,0,0,0,0,0,3,514,0,1918,0,0,218,0,0,0,0,0
2085,311,0,0,0,0,0,0,0,0,141,275,0,540,0,0,67,0,0,49,0,0,0,0,0,0,0,47,33,0,0,0,450,0,331,0,0,0,0,0,0,1186,0,368,0,44,0,8,0,203,277,429,0,0,0,0,0,0,0,0,1491,0,0,137,0,369,0,255,264,0,0,145,0,0,449,0,0,0,0,0,0,0,166,0,0,0,0,0,0,2,511,0,1906,0,0,216,0,0,0,0,0
2086,236,0,0,0,0,0,0,0,0,136,220,0,474,0,0,56,0,0,30,0,0,0,0,0,0,0,43,28,0,0,0,358,0,138,0,0,0,0,0,0,867,0,324,0,33,0,0,0,184,119,383,0,0,0,0,0,0,0,0,1363,0,0,124,0,289,0,36,153,0,0,130,0,0,245,0,0,0,0,0,0,0,173,0,0,0,0,0,0,2,433,0,1621,0,0,101,0,0,0,0,0
2087,235,0,0,0,0,0,0,0,0,136,220,0,472,0,0,55,0,0,30,0,0,0,0,0,0,0,43,28,0,0,0,356,0,138,0,0,0,0,0,0,864,0,323,0,33,0,0,0,184,119,382,0,0,0,0,0,0,0,0,1355,0,0,124,0,288,0,36,153,0,0,130,0,0,244,0,0,0,0,0,0,0,173,0,0,0,0,0,0,2,431,0,1613,0,0,101,0,0,0,0,0
2088,235,0,0,0,0,0,0,0,0,135,219,0,470,0,0,55,0,0,30,0,0,0,0,0,0,0,43,28,0,0,0,355,0,138,0,0,0,0,0,0,861,0,321,0,33,0,0,0,184,118,381,0,0,0,0,0,0,0,0,1346,0,0,124,0,287,0,36,152,0,0,130,0,0,243,0,0,0,0,0,0,0,173,0,0,0,0,0,0,2,429,0,1604,0,0,101,0,0,0,0,0
2089,234,0,0,0,0,0,0,0,0,135,219,0,468,0,0,55,0,0,29,0,0,0,0,0,0,0,43,28,0,0,0,353,0,138,0,0,0,0,0,0,859,0,319,0,33,0,0,0,183,118,379,0,0,0,0,0,0,0,0,1337,0,0,123,0,286,0,36,151,0,0,129,0,0,243,0,0,0,0,0,0,0,173,0,0,0,0,0,0,2,428,0,1596,0,0,100,0,0,0,0,0
2090,233,0,0,0,0,0,0,0,0,135,218,0,466,0,0,55,0,0,30,0,0,0,0,0,0,0,43,27,0,0,0,352,0,138,0,0,0,0,0,0,856,0,318,0,33,0,0,0,183,118,378,0,0,0,0,0,0,0,0,1329,0,0,123,0,284,0,36,151,0,0,129,0,0,242,0,0,0,0,0,0,0,172,0,0,0,0,0,0,2,426,0,1588,0,0,100,0,0,0,0,0
2091,209,0,0,0,0,0,0,0,0,104,184,0,402,0,0,46,0,0,30,0,0,0,0,0,0,0,40,23,0,0,0,276,0,55,0,0,0,0,0,0,743,0,273,0,3,0,0,0,172,107,327,0,0,0,0,0,0,0,0,1202,0,0,86,0,233,0,0,139,0,0,100,0,0,174,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,426,0,1407,0,0,82,0,0,0,0,0
2092,208,0,0,0,0,0,0,0,0,104,184,0,400,0,0,46,0,0,30,0,0,0,0,0,0,0,40,22,0,0,0,275,0,55,0,0,0,0,0,0,741,0,272,0,3,0,0,0,172,107,327,0,0,0,0,0,0,0,0,1196,0,0,85,0,232,0,0,138,0,0,99,0,0,174,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,424,0,1401,0,0,81,0,0,0,0,0
2093,208,0,0,0,0,0,0,0,0,104,183,0,399,0,0,46,0,0,30,0,0,0,0,0,0,0,40,22,0,0,0,274,0,55,0,0,0,0,0,0,739,0,271,0,3,0,0,0,171,107,326,0,0,0,0,0,0,0,0,1189,0,0,85,0,231,0,0,138,0,0,99,0,0,173,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,422,0,1394,0,0,81,0,0,0,0,0
2094,207,0,0,0,0,0,0,0,0,104,183,0,397,0,0,46,0,0,30,0,0,0,0,0,0,0,40,22,0,0,0,274,0,55,0,0,0,0,0,0,737,0,269,0,3,0,0,0,171,106,324,0,0,0,0,0,0,0,0,1182,0,0,85,0,230,0,0,137,0,0,98,0,0,173,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,420,0,1388,0,0,81,0,0,0,0,0
2095,207,0,0,0,0,0,0,0,0,103,182,0,396,0,0,46,0,0,30,0,0,0,0,0,0,0,40,22,0,0,0,273,0,55,0,0,0,0,0,0,735,0,268,0,3,0,0,0,171,105,324,0,0,0,0,0,0,0,0,1176,0,0,85,0,230,0,0,137,0,0,98,0,0,173,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,419,0,1382,0,0,81,0,0,0,0,0
2096,195,0,0,0,0,0,0,0,0,42,141,0,344,0,0,37,0,0,17,0,0,0,0,0,0,0,31,15,0,0,0,207,0,3,0,0,0,0,0,0,582,0,237,0,0,0,0,0,121,99,292,0,0,0,0,0,0,0,0,1041,0,0,55,0,189,0,19,121,0,0,65,0,0,166,0,0,0,0,0,0,0,243,0,0,0,0,0,0,3,401,0,1200,0,0,72,0,0,0,0,0
2097,194,0,0,0,0,0,0,0,0,42,141,0,343,0,0,37,0,0,17,0,0,0,0,0,0,0,31,15,0,0,0,207,0,3,0,0,0,0,0,0,580,0,236,0,0,0,0,0,121,99,291,0,0,0,0,0,0,0,0,1035,0,0,55,0,189,0,19,120,0,0,65,0,0,166,0,0,0,0,0,0,0,243,0,0,0,0,0,0,3,399,0,1195,0,0,71,0,0,0,0,0
2098,194,0,0,0,0,0,0,0,0,42,141,0,342,0,0,37,0,0,17,0,0,0,0,0,0,0,31,15,0,0,0,206,0,3,0,0,0,0,0,0,579,0,236,0,0,0,0,0,121,98,290,0,0,0,0,0,0,0,0,1030,0,0,55,0,188,0,19,120,0,0,65,0,0,165,0,0,0,0,0,0,0,242,0,0,0,0,0,0,2,398,0,1190,0,0,71,0,0,0,0,0
2099,194,0,0,0,0,0,0,0,0,42,140,0,341,0,0,37,0,0,17,0,0,0,0,0,0,0,31,15,0,0,0,205,0,3,0,0,0,0,0,0,578,0,235,0,0,0,0,0,121,99,290,0,0,0,0,0,0,0,0,1025,0,0,55,0,188,0,19,120,0,0,65,0,0,165,0,0,0,0,0,0,0,242,0,0,0,0,0,0,3,396,0,1186,0,0,71,0,0,0,0,0
2100,193,0,0,0,0,0,0,0,0,42,140,0,340,0,0,36,0,0,16,0,0,0,0,0,0,0,31,15,0,0,0,205,0,3,0,0,0,0,0,0,576,0,234,0,0,0,0,0,121,98,288,0,0,0,0,0,0,0,0,1020,0,0,55,0,187,0,20,119,0,0,65,0,0,165,0,0,0,0,0,0,0,239,0,0,0,0,0,0,3,395,0,1181,0,0,71,0,0,0,0,0
